天神子兎音	【歌ってみた】アンデッドエネミー / ギガp・スズム【天神子兎音cover】	アンデッドエネミー
天神子兎音	「アンインストール」(arranged by aire) ショートver「imagination vol.1」より【天神子兎音】	アンインストール
天神子兎音	【歌ってみた】不協和音 / 欅坂46【天神子兎音cover】	不協和音
天神子兎音	【歌ってみた】さよならメモリーズ / supercell【天神子兎音cover】	さよならメモリーズ
ルキロキ	【悪夢の始まり】 スーサイドパレヱド / ユリイ・カノン【歌ってみた】	スーサイドパレヱド
ルキロキ	【王様になりたい】しんでしまうとはなさけない!/じーざすp【歌ってみた】	しんでしまうとはなさけない!
ルキロキ	【溶けていく】メルティランドナイトメア/はるまきごはん【歌ってみた】	メルティランドナイトメア
ルキロキ	【想いを込めて】オレンジ/トーマ【歌ってみた】	オレンジ
ルキロキ	【愛や厭】妄想感傷代償連盟/deco*27【ルキが歌ってみた】	妄想感傷代償連盟
ルキロキ	【未完成な二人が】ヒバナ/deco*27【歌ってみた】	ヒバナ
ルキロキ	【力の限り】メリュー/ナブナ【ロキが歌ってみた】	メリュー
ルキロキ	【しゅき】エイリアンエイリアン/ナユタン星人【歌ってみた】	エイリアンエイリアン
ルキロキ	【僕は誰?】拝啓ドッペルゲンガー/kemu【歌ってみた】	拝啓ドッペルゲンガー
ルキロキ	【回って回って】からくりピエロ/40mp【歌ってみた】	からくりピエロ
ルキロキ	【継ぎ接ぎ狂った双子が】マトリョシカ/ハチ【歌ってみた】	マトリョシカ
ルキロキ	【キズナアイちゃんの】new world【歌って踊ってみた】	new world
ルキロキ	何でも言うことを聞いてくれるアカネチャン	何でも言うことを聞いてくれるアカネチャン
ルキロキ	【そらともが】未練レコード/ときのそら×40mp【歌ってみた】	未練レコード
ルキロキ	【ルキがロキをルキにして】ロキ/みきとp【歌ってみた】	ロキ
道明寺ここあ	【初投稿】rising hope 歌ってみた  - 道明寺ここあ【魔法科高校の劣等生op/lisa】	rising hope
道明寺ここあ	【道明寺ここあ】unravel 歌ってみた【東京喰種トーキョーグールop/tk from 凛として時雨】	unravel
道明寺ここあ	【道明寺ここあ】メルト 歌ってみた	メルト
道明寺ここあ	【道明寺ここあ】シャルル 歌ってみた	シャルル
道明寺ここあ	【道明寺ここあ】サンビカ 歌ってみた【キルラキル挿入歌/藍井エイル】	サンビカ
道明寺ここあ	【道明寺ここあ】ピースサイン 歌ってみた【僕のヒーローアカデミアop/米津玄師】	ピースサイン
道明寺ここあ	【道明寺ここあ】wherever you are  歌ってみた【one ok rock】	wherever you are
道明寺ここあ	【道明寺ここあ】mighty long fall 歌ってみた【one ok rock】	mighty long fall
道明寺ここあ	道明寺ここあが吹っ切れた【おちゃめ機能】	おちゃめ機能
道明寺ここあ	【道明寺ここあ】砂の惑星 歌ってみた【ハチ】	砂の惑星
道明寺ここあ	【胸がギュッとした】君の知らない物語 歌ってみた【化物語ed/supercell】	君の知らない物語
道明寺ここあ	【寂しい】命に嫌われている。 歌ってみた【初音ミク/カンザキイオリ】	命に嫌われている。
道明寺ここあ	【バーチャルのど自慢】愛をこめて花束を  歌ってみた【superfly/cover】	愛をこめて花束を
道明寺ここあ	【掴み取れ!】catch the moment 歌ってみた【ソードアート・オンライン 主題歌 / lisa】	catch the moment
道明寺ここあ	【学校で!】『ロキ』歌ってみた!【ゲーム部の皆さんと!】	ロキ
道明寺ここあ	【切なく】うたかた花火 歌ってみた【naruto疾風伝ed/supercell】	うたかた花火
道明寺ここあ	【研ぎ澄ませ!】完全感覚dreamer 歌ってみた【one ok rock】	完全感覚dreamer
道明寺ここあ	【大爆発!】no pain, no game 歌ってみた【btooom!op/ナノ】	no pain, no game
道明寺ここあ	【腕が筋肉痛】エイリアンエイリアン 歌ってみた - 道明寺ここあ【ナユタン星人】	エイリアンエイリアン
道明寺ここあ	【王の力!】the everlasting guilty crown 歌ってみた - 道明寺ここあ【ギルティクラウンop/egoist】	the everlasting guilty crown
道明寺ここあ	【ギターに挑戦!】god knows... 歌ってみた - 道明寺ここあ【涼宮ハルヒの憂鬱挿入歌/平野綾】	god knows...
道明寺ここあ	【満開】打上花火 歌ってみた - 道明寺ここあ【daoko × 米津玄師】	打上花火
花譜	【歌ってみた】フラジール covered by 花譜	フラジール
花譜	【歌ってみた】凍えそうだ covered by 花譜	凍えそうだ
花譜	【歌ってみた】五月雨 covered by 花譜	五月雨
花譜	【歌ってみた】想像フォレスト covered by 花譜	想像フォレスト
花譜	【歌ってみた】打上花火 covered by 花譜	打上花火
花譜	【歌ってみた】lemon covered by 花譜	lemon
花譜	【歌ってみた】回る空うさぎ covered by 花譜	回る空うさぎ
花譜	【歌ってみた】死んでしまったのだろうか covered by 花譜	死んでしまったのだろうか
花譜	【歌ってみた】またねがあれば covered by 花譜	またねがあれば
花譜	【歌ってみた】さよならミッドナイト covered by 花譜	さよならミッドナイト
花譜	【歌ってみた】猛独が襲う covered by 花譜	猛独が襲う
花譜	花譜 #17 「雛鳥」 【オリジナルmv】	雛鳥
花譜	花譜 #15 「忘れてしまえ」 【オリジナルmv】	忘れてしまえ
花譜	花譜 #13 「忘れてしまえ」-予告編- 【オリジナルmv】	忘れてしまえ
花譜	花譜 #11 「魔女」 【オリジナルmv】	魔女
花譜	花譜 #09 「心臓と絡繰」 【オリジナルmv】	心臓と絡繰
花譜	花譜 #08 「心臓と絡繰」-予告編2- 【オリジナルmv】	心臓と絡繰
